#,data type,IMS raw data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,version,VOCan - v2.7 (2013-04-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,template version,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,AD-board type,usbADC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,ser.-no.,BD18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#
#,date,11/29/17
#,time,16:46:59
#,file,BD18_1711291646_ims.csv
#
#
#,SAMPLE INFORMATION,
#
#,sample type,sample
#,sample ID,e2017_biocandy_a
#,comment,SpiroScout; pt1
#,location,
#,location name,
#,height ASL / m,0
#,total data acquisition time / s,148.808
#
#
#,IMS - INFORMATION,
#
#,operator,
#,operator name,
#,IMS,BD18
#
#,K0 RIP positive / cm^2/Vs,2.06
#,K0 RIP negative / cm^2/Vs,2.22
#,polarity,positive
#,grid opening time / us,300
#
#,pause / s,0
#,tD interval (corr.) / ms from,-0.150
#,tD interval (corr.) / ms to,49.846
#,1/K0 interval / Vs/cm^2 from,-0.00437
#,1/K0 interval / Vs/cm^2 to,1.45153
#,no. of data points per spectra,2500
#,no. of spectra,300
#,no. averaged spectra,5
#,baseline / signal units,2010
#,baseline / V,4.94812
#,V / signal unit,0.0024617512
#
#,drift length / mm,120.0
#,HV / kV,4.38
#,amplification / V/nA,0.0
#
#,drift gas,synth. air
#,drift gas flow / mL/min,99
#,sample gas,synth. air
#,sample gas flow / mL/min,100
#,carrier gas,synth. air
#,carrier gas flow / mL/min,150
#,pre-separation type,MCC OV5
#,pre-separation T / deg C,40.0; OK
#,sample loop T / deg C,40.0; OK
#,sample loop volume / mL,10.0
#
#,ambient T source,manual
#,ambient T / deg C,-9999.9
#,ambient T x^2,0.0
#,ambient T x^1,1.0
#,ambient T x^0,0.0
#,ambient T x^-1,0.0
#,ambient T x^-2,0.0
#,ambient p source,manual
#,ambient p / hPa,-9999.9
#,ambient p x^2,0.0
#,ambient p x^1,1.0
#,ambient p x^0,0.0
#,ambient p x^-1,0.0
#,ambient p x^-2,0.0
#
#,6-way valve,auto
#
#
#,EXTERNAL SAMPLING CONTROL,
#
#,control status,SpiroScout||-50000||-999999999||-500000||10
#,control zero / signal units,-9999
#,control zero / V,-9999.0
#,control threshold / signal units,-9999.0
#,control threshold / V,-9999.0
#,control threshold2 / signal units,-9999.0
#,control threshold2 / V,-9999.0
#,control sampling time / s,-9999.0
#,control variable,Flow
#,control dimension,a.u.
#,control x^2,0.0
#,control x^1,1.0
#,control x^0,0.0
#,control x^-1,0.0
#,control x^-2,0.0
#
#
#,STATISTICS,
#
#,RIP detection,enabled
#,tD  (RIP corr.) / ms,16.67
#,1/K0 (RIP) / Vs/cm^2,0.48543692
#,K0 (RIP) / cm^2/Vs,2.0599999017715502
#,SNR (RIP),158.77042
#,WHM (RIP) / Vs/cm^2,0.0133802295
#,res. power (RIP),36.307587
#
#,tD  (preRIP corr.) / ms,15.394
#,1/K0 (preRIP) / Vs/cm^2,0.4482793
#,K0 (preRIP) / cm^2/Vs,2.230752165455139
#,SNR (preRIP),15.428864
#,WHM (preRIP) / Vs/cm^2,0.010348233
#,res. power (preRIP),43.997658
#
#,signal RIP / V,-8.109192
#,signal preRIP / V,-0.30525714
#,RIP / preRIP,0.025074128
#
#
#,Fims / cm^2/kV,34.3402
#
#
#
#
#
#
#
#
#
#
\   , tR, 0.0, 0.53, 1.045, 1.497, 2.028, 2.542, 3.01, 3.463, 3.978, 4.508, 4.976, 5.506, 5.943, 6.411, 7.02, 7.55, 7.987, 8.517, 8.954, 9.484, 9.921, 10.452, 10.982, 11.419, 11.934, 12.402, 12.932, 13.462, 13.977, 14.43, 14.96, 15.412, 15.927, 16.458, 16.91, 17.44, 17.877, 18.392, 18.922, 19.359, 19.968, 20.404, 20.95, 21.403, 21.918, 22.448, 22.9, 23.431, 23.868, 24.414, 24.85, 25.365, 25.802, 26.442, 26.894, 27.424, 27.861, 28.392, 28.906, 29.359, 29.889, 30.326, 30.841, 31.371, 31.824, 32.354, 32.884, 33.415, 33.852, 34.398, 34.834, 35.365, 35.802, 36.363, 36.8, 37.33, 37.767, 38.313, 38.75, 39.358, 39.889, 40.326, 40.856, 41.293, 41.839, 42.291, 42.822, 43.258, 43.789, 44.304, 44.756, 45.302, 45.832, 46.363, 46.8, 47.33, 47.767, 48.297, 48.828, 49.264, 49.795, 50.232, 50.746, 51.277, 51.714, 52.322, 52.759, 53.305, 53.742, 54.272, 54.802, 55.239, 55.77, 56.206, 56.752, 57.205, 57.735, 58.172, 58.78, 59.217, 59.748, 60.278, 60.73, 61.261, 61.698, 62.228, 62.665, 63.195, 63.726, 64.163, 64.693, 65.208, 65.738, 66.191, 66.721, 67.158, 67.719, 68.156, 68.687, 69.123, 69.669, 70.106, 70.637, 71.167, 71.682, 72.243, 72.68, 73.211, 73.647, 74.178, 74.615, 75.145, 75.675, 76.112, 76.643, 77.079, 77.61, 78.14, 78.671, 79.201, 79.638, 80.153, 80.605, 81.151, 81.588, 82.118, 82.664, 83.101, 83.538, 84.068, 84.599, 85.129, 85.659, 86.096, 86.627, 87.095, 87.609, 88.062, 88.577, 89.107, 89.544, 90.059, 90.527, 91.135, 91.572, 92.102, 92.555, 93.085, 93.6, 94.068, 94.583, 95.035, 95.55, 95.987, 96.517, 97.047, 97.578, 98.093, 98.529, 99.06, 99.59, 100.011, 100.542, 100.994, 101.525, 101.961, 102.492, 103.022, 103.475, 104.083, 104.535, 105.05, 105.518, 106.049, 106.485, 107.031, 107.468, 107.999, 108.513, 108.966, 109.481, 109.917, 110.541, 110.978, 111.509, 111.961, 112.476, 113.006, 113.443, 113.958, 114.488, 114.925, 115.471, 115.908, 116.438, 116.969, 117.515, 117.951, 118.466, 118.997, 119.433, 119.964, 120.401, 120.931, 121.446, 121.898, 122.429, 122.943, 123.474, 123.911, 124.441, 124.956, 125.393, 125.923, 126.391, 126.906, 127.343, 127.873, 128.325, 128.856, 129.402, 129.932, 130.447, 130.884, 131.414, 131.929, 132.381, 132.912, 133.349, 133.879, 134.331, 134.862, 135.299, 135.907, 136.437, 136.859, 137.405, 137.841, 138.387, 138.824, 139.355, 139.901, 140.337, 140.852, 141.305, 141.835, 142.365, 142.896, 143.333, 143.863, 144.331, 144.861, 145.298, 145.813, 146.343, 146.796, 147.311, 147.763, 148.278, 148.808
1/K0, tDcorr.\SNr, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299
-0.00414, -0.142, -4, -1, 1, 3, 1, 1, 1, 3, 3, 0, -1, 2, 3, 2, 1, 0, -2, 1, 0, -1, 0, 1, 2, 0, 0, 1, 3, 0, 3, 0, 0, 2, 1, 1, -2, 5, 2, 3, 1, 0, 1, 1, 1, 2, -1, 2, 1, 1, 0, 3, 4, 2, 0, 1, 1, 0, 0, 2, -1, 2, 1, 1, 2, 0, -1, -1, 3, 2, 2, 1, 2, -1, -1, 3, 0, 1, 4, 0, 2, 1, 1, -1, 2, 4, 1, 3, 3, 1, 1, 1, 2, 0, 3, 1, 3, 0, 1, 1, 2, 4, 2, 2, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, -2, -1, 1, 3, 2, 1, 1, 3, 0, -1, 2, 2, 0, 2, 1, 4, 0, 1, 2, 1, -3, 3, 1, 3, 2, -1, 2, 0, 2, 2, 0, 1, 2, 2, 2, 1, 3, 2, 3, 2, 2, 0, 2, 3, 3, 0, 2, 1, 1, 2, 0, 4, 2, 1, 0, 1, 2, 1, 3, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 2, 0, 2, 1, 2, -2, 2, -1, 3, 3, 2, -1, -1, 0, 1, 2, 1, 2, 2, 0, 1, 0, 2, 0, -1, 2, 0, 1, 0, 2, 1, 2, 1, 0, 4, 2, 1, 1, -1, 4, 1, 1, 0, 0, 1, 2, -1, 1, 2, 2, 2, 1, 4, -1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, -1, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 1, 1, -1, 5, 1, -1, 0, 0, 0, 1, 4, 1, 2, 1, 2, -2, -1, 2, 2, 0, 2, 3, 2, 2, 0, 0, 0, 1, 2, 2, 3, 0, 2, 2, 0, 1, 1, 0, 2, 0, 0
-0.00355, -0.122, -3, -2, 0, 2, -1, 2, 1, 1, 1, 0, 0, 1, 2, 1, 1, -1, -2, 1, -2, -2, -2, 0, 1, -2, 1, 1, 3, 1, 2, 0, -1, 2, 0, -2, -1, 4, 2, 2, 0, -1, 0, -1, 1, 1, 0, 2, 0, 1, 0, 1, 2, 1, -2, -2, -1, -3, 0, 1, -2, 0, 0, 0, 1, -2, 0, -1, 3, 2, 1, 0, 1, 0, -2, 2, -1, -1, 3, 1, 1, 0, 0, -1, 0, 0, 2, 1, 0, 1, 0, 1, 2, 0, 0, 0, 2, 0, -1, -1, 2, 2, 1, -2, -2, 0, 1, 0, 1, 1, 0, 2, 0, 0, -2, -2, 0, 1, 2, 1, 1, 0, 1, -2, 0, 0, -1, 1, 0, 3, 0, -1, 1, -1, -1, 2, -1, 2, 1, 0, 0, 0, 2, 0, 1, -1, 2, 1, 1, 1, 1, 0, 2, 0, 1, 0, 1, 1, 2, 1, 3, 1, 2, -1, -1, 3, 1, 0, -3, 1, 1, 1, 2, 0, 1, -3, -1, -2, 1, 0, 1, 0, 0, -1, 2, 1, -2, 1, 2, 0, -2, 0, -2, 0, 4, 1, 0, -1, -1, 0, 0, 0, 2, 1, -1, 0, -1, 1, 0, -1, 1, -1, 0, -1, 0, 1, 0, 0, -1, 3, 1, 0, 0, -1, 0, 0, -1, -1, -1, 1, 0, 0, 1, 1, 1, 3, 0, 1, -2, 0, -1, 1, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 1, 1, -2, 0, -1, 3, 0, -1, 0, 1, -2, -2, 4, 1, -1, -1, 1, 1, 0, 3, -1, 2, 1, 1, -1, -1, 2, 0, -1, 2, 0, 0, 1, 1, 1, 0, 0, -1, 0, 2, 1, 1, 0, 0, -1, 0, -1, 2, 0, 1
-0.00297, -0.102, -4, 1, 0, 2, -1, 0, 1, 1, 0, 1, -1, 0, 1, 0, 0, -1, -1, -1, -2, -2, -2, -1, 1, -1, -1, 2, 0, 1, 0, 0, -2, 2, -1, -2, 0, 2, 0, 2, -1, -1, 1, -1, 0, 1, -2, 2, -1, 0, -1, 1, 0, 1, -2, -2, -2, -4, -1, -2, -3, -1, 0, -1, 2, -2, 0, -1, 2, 2, 0, -1, 1, 1, 0, 3, -2, 0, 0, 0, 2, -1, 0, 0, -1, 0, 0, 1, 1, 0, -1, 0, 2, -1, -1, 2, 1, 0, 0, 0, 1, 0, 1, -1, -1, -1, 1, 0, 0, -1, 2, 1, -2, 2, -1, -1, 0, 0, 1, -2, 1, 3, 3, -2, -1, 0, -2, -1, -2, 3, -1, 0, 0, 2, -2, 1, -1, 1, 3, -1, -1, -2, 0, 0, 0, -1, 1, 1, 1, 0, -1, 0, 1, 0, 0, -1, 1, 1, 2, 2, 2, 0, 1, -1, -2, 2, 0, -1, -3, 0, 0, 0, -1, 0, -1, -1, -1, -1, 0, 0, -1, 1, 1, 0, 2, 2, 0, 1, 1, -1, -2, 0, 0, 0, 1, 0, 0, -3, -1, 0, 0, 1, 0, 1, 0, 0, -1, 1, -1, 2, 1, 0, 2, -1, -1, 2, -1, -1, 0, 4, -1, 0, 0, -1, 1, 1, 0, -1, -1, 0, -1, 0, 1, -1, -1, 2, 0, 0, -2, 0, -1, 3, 1, 1, 1, 0, -1, 1, -1, 1, 0, 1, 0, 0, 0, -1, 0, 4, 0, -3, 0, -1, -3, -3, 2, 1, -2, -1, 0, 1, -2, 3, 0, 0, 2, -1, -3, -1, 2, -2, -1, 1, 1, 0, 1, 0, 1, -1, 1, 0, 0, 1, 1, -2, 0, 0, -1, 0, -2, 1, 0, 0
-0.00239, -0.082, -3, 0, 0, 2, -2, 0, 2, 1, 0, 1, 0, 1, 2, 1, 1, -1, -2, -1, -2, 0, -3, 1, 2, -1, 1, 2, 1, 0, -1, 2, 0, 3, -1, -1, -1, 2, 1, 2, 0, -1, 0, 1, 2, 3, -2, 1, 1, 1, 0, -1, 0, -1, -1, -2, -1, 0, 1, -2, -2, 1, 1, 1, 1, 1, 0, -1, 0, 1, -1, 1, 1, 0, 1, 2, 0, 0, 0, -1, 1, 0, 1, 1, 1, 2, -1, 2, 1, 0, 0, 2, -1, -2, 1, 3, 3, -1, -1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, -2, 2, 2, -2, 1, 1, 1, 0, 0, 0, -1, 2, 2, 3, -2, -2, 0, -2, 0, -1, 2, -2, 0, 2, 2, 0, 2, 0, 1, 4, 1, 1, -1, 0, -1, 1, 0, -1, 1, 0, -1, 1, -1, 0, 0, -1, -1, -1, -1, 1, 1, 0, 2, 1, -1, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, -1, 1, 0, 1, 2, 1, 4, 1, 1, 1, 1, -1, 0, 1, -1, 0, 0, 0, -1, -2, 0, 0, 1, 0, 0, 0, -1, 0, -2, 0, -1, 2, 0, 2, 2, -1, 1, 2, -2, -2, 2, 3, -1, 1, -1, 0, 1, 1, 2, -3, -1, 0, -1, 0, 0, -2, -1, 1, 1, 0, -1, 0, 0, 3, 3, -2, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 0, 1, 2, 1, -2, 2, 0, -1, 0, 2, 1, -1, -2, 0, 2, -2, 3, 1, -2, 1, -1, -2, -2, 3, 0, 0, 2, 1, 1, 0, 0, 0, -1, 1, 2, -1, 1, 0, -1, 0, 1, -1, -1, -1, 0, -1, 0
-0.00181, -0.062, -2, 2, 1, 1, -3, 0, 2, 0, 0, 0, 1, 1, 2, 3, 1, -2, -1, 1, 1, 2, -2, 2, 3, -1, 3, 1, 2, 2, 1, 2, 1, 3, 0, 2, 0, 5, 0, 0, 2, 1, 2, 0, 0, 3, -2, 4, 0, 2, 0, -1, 2, 2, -1, 0, 1, 0, 2, 1, -1, 1, 0, 0, 1, 2, 2, 0, 0, 1, -1, 3, 2, 0, 1, 2, 1, 0, 0, 1, 1, 1, 0, 1, 1, 4, 0, 2, 2, 1, 1, 2, -1, -1, 0, 2, 3, 0, -2, 2, 1, 3, 1, 0, 0, -1, 0, 2, 1, -1, 3, 3, 0, 2, 1, 2, 0, 0, 1, 0, 0, 1, 1, -1, 0, 1, 0, 1, 0, 2, 0, 0, 4, 2, 0, 2, 1, 1, 4, 1, 3, 0, 0, 0, 1, 0, 1, 2, 1, 0, 3, 2, 1, 2, -1, 0, 2, 2, 2, 2, 1, 0, 1, -2, 0, -1, 0, 2, 2, -1, 1, 1, 2, 2, 0, 0, 2, 3, -1, 0, 2, 1, 2, 0, 2, 1, 2, 1, 1, -2, 0, 2, 0, 1, 3, 1, 0, 0, 1, 0, 2, 1, 0, 2, 1, 1, 0, 2, -1, 1, 1, 1, 4, 1, 2, 2, 2, -2, 2, 4, -1, 1, 1, 0, 3, 1, 2, -1, 1, 1, 1, 2, 1, 0, 2, 1, 2, 0, 1, -1, 0, 0, 1, -2, 1, 1, 0, 0, 2, 1, 0, 0, 2, -1, 3, -1, 0, 2, 2, -2, 4, 1, 0, 1, 2, 3, 1, -1, -1, 3, -2, 1, 1, -2, 1, -1, 0, -2, 3, 0, -1, 2, 0, 3, 3, 0, 1, 1, 0, 2, -1, -1, 1, -1, 0, 0, 0, 0, -1, 0, -2, 2
-0.00122, -0.042, 0, 2, 1, 1, -2, 0, 4, 2, 3, 1, 1, 1, 0, 3, 2, -1, 0, 2, 1, 1, 0, 2, 2, 0, 4, 2, 3, 3, 0, 2, 1, 1, 1, 1, 2, 3, 1, 0, 2, 3, 2, 3, 0, 3, 2, 4, 1, 2, 1, -2, 2, 3, -1, 0, 2, 0, 2, 0, -1, 0, 0, 2, 2, 2, 3, 3, 2, 3, -1, 3, 3, 0, 2, 2, 0, -1, 1, 2, 1, 1, 2, 0, 0, 2, 1, 3, 2, 1, 1, 2, 2, 2, 0, 3, 2, 1, 0, 2, 3, 3, 0, 1, 0, 1, 1, 2, 3, -1, 2, 5, 2, 3, 1, 3, 0, 1, 2, 0, -1, 1, 1, -1, 2, 2, 2, 1, 3, 2, 1, 0, 4, 2, -1, 3, 0, 2, 2, 0, 3, 0, 3, 0, 2, 4, 1, 2, 3, 0, 2, 3, 4, 2, -1, 1, 1, 2, 3, 2, 1, 0, 3, 0, 0, 1, 1, 2, 3, -1, 1, 1, 3, 2, 2, 1, 2, 2, 0, 0, 3, 0, 2, 2, 2, 2, 1, 1, 2, 0, -1, 1, 2, 1, 2, 1, 2, -2, 0, 0, 3, 1, 0, 0, 0, 4, 1, 1, 0, 0, 2, 2, 4, 1, 2, 2, 2, -2, 4, 4, 0, 2, 0, -1, 5, 2, 2, -1, 2, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 0, 1, 2, 3, 0, 1, 3, 1, 1, 0, 3, 1, 0, 2, -1, 0, -2, 1, 3, 3, 0, 5, 0, -1, 0, 3, 3, 3, 0, -1, 1, -3, 1, 2, -1, 0, -1, 3, 0, 1, 3, -1, 3, 2, 2, 2, 2, 3, 3, 0, 1, 1, 1, 1, 0, 1, -1, 1, 0, -1, 1, -2, 0
-0.00064, -0.022, 2, 2, 0, 1, 0, 2, 4, 3, 5, 2, 2, 3, 2, 4, 1, 0, 1, 3, 1, 2, 2, 3, 3, 2, 2, 3, 3, 4, 1, 0, 2, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, -1, 4, 4, 4, 0, 1, 1, -1, 2, 4, -1, 0, 2, 0, 3, 1, 0, 1, 1, 2, 2, 2, 2, 2, 4, 3, 0, 2, 2, 1, 2, 3, 2, 1, 1, 2, 0, 1, 3, -1, 0, 1, 2, 4, 2, 0, 1, 2, 2, 2, 1, 4, 2, 1, 0, 1, 2, 3, 2, 2, -1, 0, 3, 1, 3, 1, 2, 5, 2, 3, 2, 5, 1, 3, 3, 1, -1, 1, 2, 0, 3, 1, 3, 2, 4, 3, -1, 0, 3, 3, -1, 3, 1, 2, 1, 1, 2, 2, 3, 2, 2, 3, 3, 2, 3, -1, 2, 4, 3, 4, 4, 1, 0, 3, 5, 2, 2, 3, 2, 0, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 4, 2, 1, 4, 0, 2, 2, 1, 3, 2, 3, 2, 1, 0, 3, 2, 0, 2, 1, 2, -1, 0, 1, 4, 2, 2, 2, 2, 4, 2, 0, 2, 1, 3, 2, 2, 1, 2, 1, 3, -1, 3, 4, 2, 2, 3, 0, 3, 3, 2, 0, 2, 2, 1, 1, 2, 2, 3, 1, 4, 2, 2, 0, 1, 1, 5, 1, 1, 3, 2, 2, 2, 3, 2, 1, 1, -2, 2, -1, 0, 3, 3, -1, 3, 1, -2, 1, 3, 5, 2, 0, 2, 2, 0, 3, 2, 1, 2, -1, 3, 1, 0, 3, 2, 1, 1, 3, 2, 2, 3, 1, 2, 2, 2, 1, 2, 1, 1, 0, 0, 0, -1, 2, 0, 1
-0.00006, -0.002, 3, 1, -1, 2, 2, 1, 3, 2, 4, 3, 2, 3, 2, 4, 3, 0, 1, 4, 1, 3, 3, 2, 2, 1, 2, 3, 2, 5, 2, 1, 4, 4, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 4, 3, 3, 0, 2, 0, 0, 3, 5, 1, -1, 3, 1, 3, 0, 1, 1, 2, 0, 3, 2, 1, 2, 3, 4, 0, 2, 2, 0, 4, 4, 4, 4, 4, 2, 1, 0, 4, 1, 0, 2, 4, 4, 3, 2, 4, 3, 2, 1, 2, 5, 1, 0, 2, 2, 3, 3, 3, 1, 1, 0, 3, 1, 3, 2, 3, 3, 1, 2, 3, 3, 2, 4, 3, 0, 0, 1, 4, 0, 3, 2, 4, 1, 2, 4, 0, 1, 3, 3, 1, 3, 2, 2, 2, 2, 3, 2, 5, 3, 2, 3, 3, 3, 1, 0, 2, 3, 3, 5, 4, 1, 3, 2, 5, 2, 2, 3, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 4, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 3, 1, 1, 0, 3, 1, 0, 3, 3, 3, 0, 1, 2, 2, 1, 4, 2, 3, 3, 3, 0, 1, 3, 2, 3, 2, 2, 4, 1, 3, 0, 2, 5, 3, 4, 2, 0, 3, 2, 3, 0, 2, 2, 3, 2, 3, 3, 3, 0, 5, 1, 2, 0, 2, 1, 5, 1, 0, 3, 4, 2, 2, 1, 2, 2, 2, -3, 2, 3, 1, 1, 3, 1, 3, 3, 0, 2, 3, 4, 2, 0, 2, 3, 1, 3, 1, 2, 3, -2, 2, 0, 3, 1, 2, 1, 2, 3, 2, 3, 3, 3, 0, 2, 2, 4, 3, -1, 3, 2, 3, -1, 3, 3, 0, 1
